Customer ID,Age,Gender,Annual Income,Spending Score
11910,64,Female,26416,12
11911,18,Female,57921,37
11912,31,Male,36590,68
11913,75,Female,104186,59
11914,30,Female,158557,95
11915,35,Female,164267,79
11916,76,Male,136509,4
11917,31,Male,21442,100
11918,77,Male,117460,74
11919,35,Female,26509,44
11920,81,Male,154744,72
11921,48,Female,161732,54
11922,45,Male,41681,66
11923,56,Male,159785,26
11924,59,Male,61418,96
11925,70,Female,145707,84
11926,40,Male,82312,42
11927,69,Female,116437,41
11928,33,Female,98332,43
11929,24,Female,103864,60
11930,53,Male,129720,87
11931,40,Female,124700,96
11932,80,Male,179651,72
11933,39,Male,23432,18
11934,75,Male,121234,42
11935,30,Female,110422,22
11936,23,Female,56526,2
11937,35,Male,68489,52
11938,51,Male,82317,65
11939,49,Male,187255,76
11940,81,Female,196657,55
11941,62,Female,48902,98
11942,39,Female,91197,97
11943,38,Female,58854,21
11944,89,Female,177237,81
11945,33,Male,169302,13
11946,37,Male,24943,67
11947,72,Female,89321,67
11948,36,Male,104117,24
11949,21,Female,74241,54
11950,55,Female,171449,92
11951,65,Male,179167,33
11952,39,Male,78256,46
11953,83,Female,87096,74
11954,60,Male,97216,100
11955,30,Female,169368,84
11956,24,Female,176332,90
11957,85,Male,147812,25
11958,72,Female,195763,30
11959,78,Female,40763,44
11960,20,Male,81845,30
11961,27,Male,155070,32
11962,25,Female,31294,34
11963,84,Female,190681,63
11964,61,Female,173805,29
11965,66,Female,108920,51
11966,69,Male,83171,13
11967,67,Male,146082,95
11968,22,Female,168712,43
11969,34,Male,169358,8
11970,60,Male,86987,63
11971,61,Female,47253,89
11972,87,Male,108702,7
11973,60,Female,175647,100
11974,46,Male,141133,85
11975,46,Female,38576,98
11976,84,Male,183759,13
11977,85,Male,98494,45
11978,84,Male,104109,10
11979,44,Female,20523,14
11980,28,Male,51280,82
11981,66,Female,123043,84
11982,64,Female,88754,91
11983,79,Female,168841,77
11984,65,Female,155054,16
11985,69,Female,28770,2
11986,68,Male,114751,95
11987,89,Male,170071,90
11988,65,Male,106072,29
11989,50,Female,195053,21
11990,88,Male,97358,85
11991,45,Female,67993,53
11992,88,Male,87720,23
11993,78,Female,110377,55
11994,70,Male,88078,88
11995,77,Female,46473,37
11996,26,Male,179006,45
11997,19,Female,60638,10
11998,65,Male,147477,21
11999,29,Female,49570,54
12000,82,Male,168750,72
12001,54,Male,125335,100
12002,61,Female,33281,16
12003,44,Female,166156,4
12004,79,Female,120696,90
12005,70,Male,84508,43
12006,61,Male,178582,36
12007,47,Male,177032,97
12008,27,Female,59810,31
12009,78,Male,31133,36
12010,19,Female,190097,8
12011,89,Male,50896,85
12012,33,Female,147458,7
12013,80,Female,32165,26
12014,67,Male,75155,61
12015,50,Male,163078,13
12016,90,Female,58788,73
12017,85,Male,108154,63
12018,33,Male,51520,46
12019,51,Female,80546,75
12020,23,Female,142802,37
12021,39,Male,40482,43
12022,33,Male,164716,65
12023,32,Male,34769,58
12024,55,Male,136353,20
12025,37,Female,135399,42
12026,45,Female,162345,47
12027,88,Female,128026,10
12028,26,Female,154024,91
12029,80,Male,122636,99
12030,44,Male,56112,55
12031,32,Female,48281,35
12032,33,Female,22449,43
12033,86,Male,116919,19
12034,54,Female,101126,17
12035,63,Male,74870,95
12036,88,Female,185467,32
12037,18,Female,115540,92
12038,37,Female,90674,2
12039,32,Female,103827,71
12040,56,Female,87453,32
12041,35,Female,52147,36
12042,21,Male,125928,65
12043,70,Female,184961,50
12044,30,Male,25065,67
12045,65,Female,136198,5
12046,82,Male,104849,36
12047,21,Female,192240,73
12048,52,Male,122258,1
12049,61,Female,141874,46
12050,29,Male,116948,32
12051,53,Female,104843,76
12052,42,Female,72845,56
12053,55,Male,99278,62
12054,53,Female,125375,82
12055,83,Female,113192,79
12056,57,Female,33917,20
12057,53,Female,172866,10
12058,65,Female,117574,52
12059,88,Female,143631,66
12060,27,Female,179932,35
12061,73,Male,89756,31
12062,67,Female,72412,13
12063,42,Female,33706,33
12064,67,Female,64446,93
12065,67,Female,26991,62
12066,26,Male,82271,2
12067,71,Male,79731,10
12068,33,Female,180165,36
12069,49,Male,70909,50
12070,50,Female,171544,37
12071,71,Female,166183,94
12072,30,Male,176553,11
12073,76,Female,22194,12
12074,79,Male,29397,78
12075,24,Female,34050,67
12076,90,Male,181990,65
12077,58,Male,101429,10
12078,56,Female,196558,78
12079,27,Male,177363,53
12080,37,Female,40580,71
12081,49,Female,38456,33
12082,67,Male,119717,79
12083,74,Male,139379,20
12084,24,Male,90135,63
12085,21,Female,41935,44
12086,35,Male,108771,51
12087,78,Female,180936,1
12088,30,Male,103702,49
12089,55,Female,130487,39
12090,68,Female,54771,30
12091,81,Female,160694,64
12092,63,Female,23152,25
12093,32,Female,197019,83
12094,61,Male,172849,5
12095,61,Male,137100,27
12096,63,Female,104018,27
12097,90,Male,143895,96
12098,30,Female,58399,63
12099,47,Female,22657,65
12100,21,Male,49320,75
12101,18,Male,190705,91
12102,80,Male,96118,21
12103,22,Female,72925,52
12104,32,Male,149132,4
12105,64,Male,169613,44
12106,72,Male,137967,53
12107,88,Male,22715,68
12108,41,Female,189634,61
12109,27,Male,187945,21
12110,29,Male,128568,11
12111,48,Female,188371,14
12112,33,Male,126719,60
12113,28,Male,73785,2
12114,37,Male,105204,66
12115,55,Male,46205,33
12116,74,Female,148416,7
12117,36,Female,161836,37
12118,87,Female,70828,51
12119,29,Male,23112,35
12120,42,Male,111628,21
12121,64,Male,54276,51
12122,59,Male,58845,59
12123,62,Female,193650,37
12124,59,Female,143342,90
12125,56,Male,197691,37
12126,57,Male,192603,34
12127,22,Female,54200,86
12128,78,Male,59623,40
12129,58,Male,165691,100
12130,20,Male,52121,31
12131,60,Male,118265,12
12132,36,Male,26705,40
12133,74,Male,105191,90
12134,42,Female,96732,97
12135,65,Female,141561,52
12136,57,Male,34893,68
12137,50,Female,153964,47
12138,40,Female,150713,18
12139,55,Female,60437,61
12140,45,Male,34549,85
12141,25,Female,193573,29
12142,68,Male,144032,26
12143,81,Male,65270,5
12144,47,Male,141579,87
12145,61,Male,101577,53
12146,44,Male,23446,72
12147,41,Male,150062,69
12148,80,Male,179282,58
12149,55,Female,199614,55
12150,28,Female,159058,19
12151,35,Male,20912,3
12152,45,Female,93658,100
12153,63,Male,192343,9
12154,63,Male,73785,40
12155,22,Male,73333,24
12156,70,Female,199547,41
12157,72,Male,84239,79
12158,80,Female,78920,53
12159,51,Male,47836,100
12160,35,Female,196723,76
12161,68,Male,110679,68
12162,50,Male,21994,45
12163,31,Female,118283,50
12164,70,Female,195190,34
12165,65,Female,49263,83
12166,65,Male,39486,55
12167,20,Male,110242,48
12168,22,Male,117912,36
12169,51,Male,187436,45
12170,30,Female,189461,86
12171,51,Female,193850,39
12172,51,Female,41257,57
12173,50,Female,55256,92
12174,38,Female,170279,40
12175,30,Female,158705,91
12176,37,Male,104728,44
12177,64,Female,168624,37
12178,18,Female,157898,84
12179,22,Male,183378,65
12180,26,Male,135506,78
12181,82,Male,37381,45
12182,60,Female,46450,54
12183,39,Male,158410,48
12184,70,Female,174278,5
12185,57,Female,196185,48
12186,61,Female,95125,3
12187,39,Female,35860,27
12188,44,Female,165723,27
12189,71,Male,119180,31
12190,51,Male,120782,75
12191,84,Female,117165,82
12192,70,Male,182796,79
12193,41,Male,80971,95
12194,62,Female,194558,92
12195,28,Male,78137,14
12196,35,Male,98139,100
12197,22,Female,83696,8
12198,26,Male,46235,50
12199,30,Female,134115,60
12200,28,Male,31441,52
12201,84,Female,176340,50
12202,51,Female,192263,70
12203,75,Female,187196,61
12204,68,Female,189200,53
12205,22,Male,104678,66
12206,29,Male,28575,35
12207,36,Female,127359,57
12208,18,Female,167578,52
12209,64,Male,94168,18
12210,18,Male,186757,41
12211,68,Male,155387,28
12212,75,Female,28949,71
12213,78,Male,45548,2
12214,56,Male,135556,15
12215,60,Female,46869,83
12216,89,Female,183174,85
12217,29,Male,152347,42
12218,18,Male,156296,65
12219,42,Male,45783,39
12220,43,Female,36272,1
12221,46,Female,75011,52
12222,87,Female,167852,55
12223,86,Female,66945,25
12224,41,Female,46200,79
12225,28,Female,47021,10
12226,68,Female,78877,36
12227,82,Female,139868,20
12228,50,Male,83716,53
12229,47,Male,170236,72
12230,33,Female,103846,23
12231,30,Male,191201,15
12232,80,Male,52854,62
12233,43,Male,80208,18
12234,66,Female,99087,30
12235,50,Male,56039,31
12236,42,Female,196234,46
12237,30,Male,38986,93
12238,48,Female,116714,47
12239,23,Male,74068,42
12240,38,Male,116821,77
12241,53,Female,88746,35
12242,74,Male,50910,10
12243,55,Female,188205,64
12244,72,Female,155516,78
12245,88,Female,192831,11
12246,64,Male,130780,82
12247,35,Male,86497,86
12248,22,Male,95043,32
12249,48,Male,180215,98
12250,83,Female,128097,77
12251,90,Male,47073,77
12252,35,Male,42185,8
12253,48,Male,137233,95
12254,42,Male,22615,31
12255,80,Female,170163,26
12256,68,Female,43701,18
12257,31,Female,38068,99
12258,20,Female,60979,15
12259,89,Female,156438,17
12260,19,Female,75994,70
12261,29,Male,82685,8
12262,84,Female,177265,97
12263,29,Male,35798,9
12264,63,Female,173219,99
12265,88,Male,181493,69
12266,42,Female,122218,17
12267,39,Female,163878,66
12268,58,Female,47129,85
12269,21,Female,91347,35
12270,63,Male,186801,95
12271,65,Female,148086,38
12272,32,Male,24075,27
12273,85,Male,57622,25
12274,56,Female,86042,30
12275,50,Female,45761,36
12276,76,Female,40534,74
12277,30,Female,195227,28
12278,54,Female,88156,65
12279,32,Female,121401,1
12280,85,Female,70105,27
12281,29,Female,138186,67
12282,75,Male,178726,22
12283,57,Male,67486,86
12284,37,Female,27945,96
12285,69,Male,58346,9
12286,56,Male,147191,48
12287,62,Male,74507,85
12288,88,Female,86530,91
12289,66,Male,105099,36
12290,41,Male,64695,32
12291,49,Female,133992,84
12292,39,Male,82962,46
12293,46,Female,98093,17
12294,68,Female,27634,48
12295,60,Male,55284,68
12296,35,Male,128249,69
12297,56,Male,20861,49
12298,23,Male,191309,96
12299,63,Male,71713,52
12300,62,Male,107562,54
12301,62,Male,108907,81
12302,21,Female,169421,68
12303,60,Male,161187,65
12304,87,Female,173753,73
12305,49,Female,140108,21
12306,24,Male,97490,57
12307,62,Female,59932,23
12308,31,Female,96836,39
12309,32,Male,171069,34
12310,66,Male,80098,29
12311,52,Male,62185,92
12312,41,Male,41612,55
12313,75,Female,147636,95
12314,88,Male,121947,68
12315,54,Male,176876,72
12316,71,Female,135959,5
12317,70,Male,115638,58
12318,78,Female,66458,75
12319,78,Male,28057,72
12320,62,Female,46342,20
12321,43,Male,79352,5
12322,70,Male,55828,99
12323,59,Male,40455,29
12324,31,Male,78271,33
12325,69,Male,171739,99
12326,18,Female,62498,96
12327,85,Female,144483,3
12328,52,Female,128879,63
12329,61,Female,35388,25
12330,31,Male,75231,90
12331,61,Male,30616,23
12332,42,Male,103474,70
12333,42,Male,31439,48
12334,65,Female,90707,7
12335,62,Male,50395,6
12336,79,Male,67298,77
12337,39,Female,163657,87
12338,37,Male,159264,58
12339,54,Female,163478,27
12340,74,Male,149926,94
12341,79,Female,60187,72
12342,46,Male,84170,56
12343,34,Female,187124,65
12344,78,Male,186202,27
12345,87,Female,59816,3
12346,47,Female,183577,70
12347,71,Male,165695,59
12348,74,Female,82310,56
12349,61,Male,46458,89
12350,34,Female,42223,57
12351,37,Female,115431,13
12352,88,Female,183726,55
12353,54,Female,37516,98
12354,72,Female,33966,95
12355,75,Male,163987,79
12356,81,Female,132992,82
12357,36,Female,70986,36
12358,24,Male,20956,39
12359,30,Female,177435,67
12360,45,Male,25421,26
12361,50,Female,119700,90
12362,74,Female,94158,49
12363,71,Female,176437,81
12364,46,Female,70448,63
12365,64,Male,178588,28
12366,54,Male,40001,6
12367,32,Female,23422,3
12368,68,Male,151594,90
12369,69,Male,61108,18
12370,51,Male,158313,38
12371,46,Female,110351,20
12372,63,Male,159121,57
12373,79,Female,57980,64
12374,61,Male,37235,89
12375,20,Female,86916,4
12376,79,Male,158165,71
12377,66,Male,68941,68
12378,52,Male,156148,16
12379,38,Male,111323,68
12380,49,Male,53749,6
12381,39,Male,189837,93
12382,57,Female,48922,17
12383,81,Female,32715,83
12384,45,Male,98413,36
12385,41,Female,96180,6
12386,34,Male,69331,51
12387,64,Male,191266,17
12388,67,Male,78892,5
12389,71,Male,104309,23
12390,27,Male,84540,51
12391,47,Male,117921,17
12392,63,Male,189898,63
12393,27,Male,99730,80
12394,31,Female,184210,1
12395,90,Male,138748,73
12396,89,Female,120878,81
12397,73,Female,50094,25
12398,58,Female,98610,59
12399,74,Male,167715,84
12400,54,Female,139844,42
12401,84,Male,186756,82
12402,81,Female,56274,29
12403,57,Male,32756,90
12404,19,Female,111580,26
12405,90,Female,62498,15
12406,26,Male,76641,56
12407,76,Male,94320,9
12408,32,Female,66278,48
12409,45,Male,50081,26
12410,24,Female,95861,9
12411,75,Male,150613,87
12412,53,Male,189201,55
12413,57,Male,197384,14
12414,38,Female,189589,59
12415,45,Male,166354,84
12416,31,Male,137494,84
12417,73,Female,182890,56
12418,63,Male,116158,30
12419,54,Male,98072,53
12420,62,Female,46729,16
12421,34,Male,100650,41
12422,72,Female,154337,70
12423,23,Female,150707,23
12424,86,Female,87745,94
12425,39,Male,167584,9
12426,62,Female,191899,6
12427,23,Female,41646,67
12428,36,Female,122256,5
12429,32,Male,73221,24
12430,60,Male,74014,80
12431,73,Female,144673,25
12432,20,Female,157189,100
12433,44,Male,175945,93
12434,68,Female,145285,38
12435,64,Male,116438,82
12436,34,Female,97713,8
12437,62,Female,44204,15
12438,67,Male,118559,51
12439,81,Female,135179,27
12440,26,Male,150778,70
12441,46,Female,172391,79
12442,86,Male,22633,89
12443,19,Male,22603,72
12444,39,Male,30109,40
12445,48,Male,158879,80
12446,68,Female,97819,32
12447,41,Female,178481,32
12448,48,Female,60444,32
12449,82,Male,77476,94
12450,42,Male,139323,73
12451,65,Female,162458,31
12452,77,Female,58300,87
12453,32,Male,127297,30
12454,83,Male,81109,26
12455,46,Female,105021,39
12456,71,Male,62785,98
12457,36,Female,167243,63
12458,42,Female,153975,47
12459,19,Female,47193,39
12460,29,Male,189574,83
12461,32,Male,83547,68
12462,45,Male,115132,68
12463,84,Male,64211,53
12464,67,Female,159302,30
12465,83,Female,177506,54
12466,30,Female,183007,33
12467,70,Female,149193,68
12468,40,Male,40483,15
12469,21,Female,23690,42
12470,74,Male,138599,39
12471,46,Male,57752,44
12472,40,Female,174284,69
12473,75,Male,98818,73
12474,28,Female,37609,53
12475,43,Female,149845,37
12476,61,Female,86860,75
12477,35,Female,130362,30
12478,43,Female,113067,11
12479,83,Female,101057,51
12480,85,Female,64006,46
12481,18,Female,186879,69
12482,77,Female,192861,11
12483,76,Male,70870,3
12484,56,Male,115637,70
12485,87,Female,96832,25
12486,80,Female,169316,31
12487,54,Female,158954,66
12488,80,Female,173475,21
12489,33,Female,191055,62
12490,71,Male,33634,42
12491,63,Female,103994,75
12492,39,Female,120373,48
12493,63,Male,94382,29
12494,31,Female,73664,65
12495,19,Male,158848,36
12496,74,Male,53723,34
12497,64,Female,96214,68
12498,33,Female,197101,34
12499,84,Male,123735,91
12500,60,Female,92451,11
12501,36,Female,74794,22
12502,19,Female,48486,45
12503,75,Female,21288,13
12504,45,Female,131078,17
12505,27,Female,99085,4
12506,80,Female,103428,40
12507,59,Male,195842,65
12508,54,Male,167541,21
12509,89,Female,26388,90
12510,49,Female,136930,81
12511,90,Male,98652,57
12512,90,Female,38467,83
12513,64,Female,123155,11
12514,77,Female,152530,75
12515,51,Female,164810,51
12516,66,Female,117553,40
12517,45,Female,117855,48
12518,26,Male,158455,74
12519,39,Female,162754,96
12520,82,Female,27447,78
12521,40,Male,97029,4
12522,84,Female,76301,14
12523,29,Female,57541,16
12524,32,Male,28054,13
12525,43,Female,118924,7
12526,64,Male,124253,24
12527,83,Female,162423,6
12528,68,Male,88998,80
12529,89,Male,189130,29
12530,32,Male,66380,80
12531,62,Female,187521,29
12532,27,Female,28903,77
12533,32,Female,28193,62
12534,89,Male,162658,57
12535,31,Female,28198,94
12536,64,Male,69036,10
12537,47,Male,106734,36
12538,21,Female,153899,41
12539,77,Male,64101,56
12540,29,Male,87617,60
12541,24,Female,32924,2
12542,22,Female,184163,31
12543,80,Female,22208,23
12544,51,Male,125051,60
12545,55,Male,27862,47
12546,77,Male,182459,5
12547,56,Male,36467,44
12548,76,Female,191545,2
12549,48,Female,164216,3
12550,62,Female,73734,85
12551,52,Male,140230,11
12552,50,Male,59861,21
12553,57,Female,196607,63
12554,36,Male,84987,41
12555,86,Male,138672,47
12556,40,Male,86635,74
12557,33,Female,118081,60
12558,21,Male,87480,100
12559,90,Female,37561,44
12560,44,Female,155044,20
12561,86,Female,81116,55
12562,29,Male,113242,81
12563,82,Male,178870,69
12564,21,Female,22713,52
12565,29,Male,162720,92
12566,64,Female,75720,86
12567,43,Male,160786,17
12568,46,Female,20527,24
12569,61,Female,140354,80
12570,57,Male,106185,23
12571,89,Female,181939,45
12572,22,Male,85553,85
12573,19,Female,20555,93
12574,88,Male,115414,37
12575,64,Male,157737,89
12576,51,Female,109729,83
12577,34,Female,48192,66
12578,43,Male,191013,14
12579,67,Female,155873,30
12580,80,Female,147705,56
12581,69,Female,154513,35
12582,90,Male,130686,77
12583,41,Male,177738,35
12584,85,Female,106847,97
12585,18,Female,79868,94
12586,64,Male,192580,17
12587,39,Female,78559,40
12588,77,Female,34568,15
12589,74,Female,114781,64
12590,35,Male,185752,61
12591,55,Male,98180,57
12592,89,Female,132115,81
12593,69,Female,78191,28
12594,37,Female,63892,38
12595,87,Female,199300,37
12596,51,Male,96804,49
12597,49,Female,53216,28
12598,31,Male,199729,20
12599,86,Female,77221,46
12600,51,Female,149540,84
12601,68,Female,197182,18
12602,30,Female,149817,5
12603,43,Male,132315,27
12604,39,Female,78210,76
12605,31,Female,106391,95
12606,57,Female,20835,14
12607,44,Male,135820,7
12608,23,Female,139110,52
12609,37,Male,95774,45
12610,67,Male,36267,41
12611,65,Female,174520,2
12612,53,Female,142647,50
12613,74,Female,187521,54
12614,67,Female,25870,68
12615,69,Male,126291,93
12616,34,Female,177706,54
12617,23,Male,23124,43
12618,67,Male,183872,100
12619,80,Female,167709,97
12620,71,Male,134279,90
12621,59,Female,30285,97
12622,68,Male,170287,68
12623,38,Male,50016,26
12624,79,Male,165979,67
12625,23,Male,58573,30
12626,35,Male,160058,44
12627,68,Female,172137,10
12628,79,Male,93517,57
12629,85,Female,47930,18
12630,19,Female,146135,53
12631,22,Male,34026,82
12632,90,Male,153055,41
12633,25,Male,147686,85
12634,51,Female,136743,35
12635,84,Female,141859,76
12636,85,Male,152072,53
12637,29,Male,154511,82
12638,47,Male,69024,19
12639,66,Male,172648,95
12640,68,Female,125638,42
12641,53,Male,186097,88
12642,85,Male,183336,12
12643,63,Female,145150,65
12644,20,Female,164132,20
12645,31,Male,29654,33
12646,55,Female,155601,10
12647,55,Male,48015,6
12648,38,Female,21575,8
12649,21,Male,92526,52
12650,53,Female,85400,27
12651,68,Male,60176,35
12652,56,Male,74040,33
12653,39,Female,86282,48
12654,77,Male,112655,47
12655,33,Male,65889,55
12656,21,Female,111575,69
12657,75,Male,134254,35
12658,18,Female,104553,9
12659,63,Male,76538,63
12660,75,Female,79525,48
12661,28,Male,47049,82
12662,67,Male,57438,72
12663,29,Female,106300,13
12664,28,Female,175915,37
12665,59,Male,165181,93
12666,56,Male,63791,100
12667,44,Female,105972,42
12668,80,Male,157579,53
12669,73,Male,40113,60
12670,61,Male,173140,48
12671,67,Female,66988,30
12672,55,Female,153016,12
12673,35,Male,56107,9
12674,48,Male,189897,67
12675,32,Female,167523,80
12676,27,Male,78852,27
12677,61,Female,78244,18
12678,38,Female,138094,78
12679,38,Male,48139,9
12680,45,Male,184820,25
12681,86,Male,105434,79
12682,43,Male,162849,27
12683,58,Female,55581,98
12684,90,Male,184327,45
12685,81,Male,143062,59
12686,74,Male,179901,2
12687,76,Male,103654,46
12688,39,Male,45127,52
12689,48,Male,109219,80
12690,70,Female,149397,95
12691,31,Male,45674,39
12692,30,Female,186548,34
12693,43,Female,63358,63
12694,58,Male,102502,26
12695,80,Male,149909,39
12696,58,Male,27531,27
12697,81,Female,194224,32
12698,40,Male,85916,30
12699,88,Female,56904,24
12700,46,Male,191167,8
12701,74,Male,195751,74
12702,24,Male,65474,56
12703,56,Male,31978,2
12704,44,Female,175701,55
12705,85,Female,196247,45
12706,59,Male,148245,19
12707,38,Female,94293,39
12708,54,Male,199383,90
12709,70,Female,54607,11
12710,29,Female,92943,29
12711,21,Male,120745,49
12712,52,Male,115977,98
12713,30,Female,197272,74
12714,82,Female,29188,5
12715,34,Female,35433,65
12716,62,Female,58397,73
12717,41,Female,101703,67
12718,72,Female,110215,18
12719,44,Male,140900,66
12720,42,Male,52437,38
12721,90,Male,128202,31
12722,50,Female,59551,13
12723,73,Male,41806,34
12724,55,Female,89589,92
12725,44,Male,127458,58
12726,21,Female,160392,29
12727,43,Male,189198,39
12728,59,Female,27891,63
12729,67,Male,164859,6
12730,50,Male,56589,94
12731,32,Female,132712,22
12732,89,Male,127686,40
12733,74,Male,22754,87
12734,82,Female,134981,11
12735,78,Male,48066,47
12736,21,Male,82203,90
12737,21,Female,38966,27
12738,87,Female,23954,41
12739,54,Male,88374,75
12740,77,Female,92411,72
12741,61,Female,137007,50
12742,60,Female,48751,15
12743,49,Female,104502,50
12744,21,Female,130408,51
12745,18,Male,58623,38
12746,82,Female,40780,89
12747,88,Male,196278,70
12748,47,Male,88768,45
12749,63,Male,171178,25
12750,53,Male,148183,64
12751,38,Female,85774,88
12752,47,Female,108998,61
12753,35,Female,65093,29
12754,55,Male,100382,79
12755,19,Male,198622,84
12756,48,Male,45834,94
12757,22,Female,198029,15
12758,72,Female,32456,92
12759,88,Female,198014,53
12760,84,Male,49208,39
12761,41,Female,113791,37
12762,29,Male,195809,100
12763,29,Male,148335,75
12764,70,Male,119274,90
12765,53,Male,163211,93
12766,38,Male,137828,89
12767,39,Female,111840,53
12768,65,Male,108533,68
12769,74,Male,154639,85
12770,56,Male,169964,31
12771,54,Female,145794,6
12772,36,Male,169357,55
12773,67,Male,78794,88
12774,84,Female,155911,79
12775,65,Female,55399,34
12776,65,Male,106033,41
12777,48,Female,195116,45
12778,45,Female,80735,99
12779,27,Female,71437,54
12780,80,Female,61366,37
12781,79,Male,91217,31
12782,55,Male,115332,84
12783,65,Male,145847,25
12784,52,Female,187953,91
12785,64,Female,172407,23
12786,25,Male,100086,92
12787,86,Male,54559,39
12788,22,Male,33519,15
12789,53,Male,167819,39
12790,76,Male,175690,64
12791,58,Male,73212,7
12792,41,Male,96488,28
12793,26,Female,166096,91
12794,42,Male,68066,8
12795,40,Male,81257,89
12796,71,Male,25160,23
12797,20,Male,59873,35
12798,43,Female,107152,87
12799,65,Male,20120,74
12800,79,Female,92383,3
12801,82,Female,146389,51
12802,30,Male,154230,7
12803,71,Male,93723,78
12804,84,Female,107977,62
12805,69,Female,191054,66
12806,87,Male,85566,73
12807,82,Male,185192,51
12808,85,Female,93530,88
12809,34,Male,28450,71
12810,60,Male,172578,37
12811,33,Female,148714,40
12812,52,Male,36208,66
12813,80,Male,84579,100
12814,20,Male,100101,17
12815,46,Female,57180,100
12816,47,Female,58375,2
12817,68,Male,37683,67
12818,31,Female,195224,68
12819,70,Male,70959,28
12820,57,Male,174937,19
12821,58,Male,194216,46
12822,43,Male,29270,32
12823,65,Female,89226,94
12824,30,Male,184110,20
12825,57,Female,128123,39
12826,48,Male,40442,62
12827,66,Male,100407,95
12828,40,Female,38706,14
12829,59,Male,39005,49
12830,47,Female,74801,73
12831,39,Female,36278,31
12832,55,Male,131788,41
12833,67,Female,164995,85
12834,20,Female,98234,92
12835,85,Male,160982,9
12836,85,Male,119504,93
12837,51,Female,158503,19
12838,59,Female,199676,8
12839,60,Female,47386,96
12840,79,Female,180954,81
12841,38,Female,87684,94
12842,42,Male,154658,100
12843,70,Male,81008,61
12844,31,Female,146365,46
12845,54,Female,191253,97
12846,34,Female,147026,28
12847,53,Male,104716,97
12848,45,Female,79135,21
12849,58,Male,59007,93
12850,61,Male,195654,100
12851,64,Male,66799,82
12852,53,Female,85875,72
12853,32,Female,172748,58
12854,25,Male,132829,82
12855,57,Female,140911,93
12856,77,Male,78315,62
12857,90,Male,187367,41
12858,67,Female,165651,32
12859,27,Male,85295,48
12860,49,Female,132875,36
12861,63,Male,31680,68
12862,88,Male,186807,18
12863,77,Female,45871,50
12864,90,Female,187945,74
12865,46,Male,109729,11
12866,77,Male,105023,6
12867,52,Male,22527,12
12868,74,Male,33209,19
12869,65,Female,36221,16
12870,82,Male,48697,20
12871,38,Female,129292,4
12872,45,Male,197134,52
12873,53,Female,129559,75
12874,63,Male,170941,40
12875,23,Male,159204,43
12876,88,Male,46895,80
12877,38,Female,96039,95
12878,19,Female,153512,87
12879,44,Female,177603,9
12880,35,Female,178655,67
12881,42,Male,62496,47
12882,24,Male,64625,14
12883,44,Female,179671,73
12884,63,Male,78319,7
12885,40,Female,116167,44
12886,88,Female,34483,20
12887,47,Female,119421,15
12888,52,Male,83755,88
12889,68,Female,189856,22
12890,58,Male,23591,92
12891,20,Male,154725,63
12892,67,Female,141615,5
12893,59,Male,47845,89
12894,72,Male,167612,42
12895,26,Male,116906,79
12896,48,Female,101258,46
12897,87,Female,66213,47
12898,54,Female,97881,47
12899,26,Male,176076,96
12900,67,Male,180936,17
12901,66,Female,67514,12
12902,57,Female,134247,32
12903,35,Male,73477,10
12904,78,Female,158739,87
12905,60,Female,198933,77
12906,55,Male,21537,79
12907,86,Female,189299,51
12908,48,Female,187198,10
12909,58,Female,36248,93
12910,77,Male,71727,64
12911,53,Male,94067,63
12912,87,Female,20187,83
12913,25,Male,92673,13
12914,56,Male,107991,30
12915,36,Male,140866,20
12916,83,Male,99989,97
12917,22,Male,68329,44
12918,90,Male,155270,74
12919,33,Male,136266,98
12920,50,Male,122109,39
12921,47,Female,101410,46
12922,87,Male,77060,47
12923,63,Male,63597,7
12924,29,Male,21407,24
12925,37,Female,24791,9
12926,64,Female,49075,56
12927,27,Female,173237,54
12928,56,Male,46616,49
12929,72,Male,42354,61
12930,88,Female,110765,16
12931,20,Male,193745,17
12932,63,Male,78884,43
12933,35,Female,194788,37
12934,90,Female,48145,72
12935,31,Female,33778,50
12936,22,Male,63057,85
12937,42,Male,148464,41
12938,57,Male,190498,73
12939,84,Male,166929,28
12940,56,Male,102458,20
12941,57,Female,55838,40
12942,88,Female,44462,93
12943,19,Female,30993,61
12944,81,Female,173762,95
12945,79,Female,30243,41
12946,57,Female,154298,3
12947,20,Male,72538,77
12948,88,Male,173138,14
12949,44,Male,195418,40
12950,34,Male,175894,2
12951,47,Female,34825,77
12952,71,Male,89787,100
12953,79,Male,104922,37
12954,47,Male,25457,25
12955,27,Female,105637,6
12956,82,Female,153983,30
12957,36,Male,136022,69
12958,43,Female,195150,51
12959,73,Male,89281,94
12960,35,Male,44922,60
12961,29,Female,147005,4
12962,45,Female,84455,22
12963,87,Male,150851,38
12964,63,Female,61998,88
12965,58,Female,66284,53
12966,72,Female,76374,22
12967,51,Female,88406,32
12968,61,Male,124697,80
12969,47,Female,172421,91
12970,54,Female,154482,3
12971,72,Female,45895,71
12972,24,Male,155661,68
12973,21,Female,43190,97
12974,41,Female,99386,14
12975,90,Male,113981,47
12976,54,Female,34276,44
12977,87,Male,161150,73
12978,85,Male,150936,49
12979,61,Female,31233,13
12980,21,Female,187388,73
12981,30,Male,41900,1
12982,71,Male,95092,54
12983,29,Male,181045,63
12984,84,Female,87419,28
